channel,symbol,date,side
mark_price_candle,BNB,2026-05-09,candidate
mark_price_candle,BNB,2026-05-10,candidate
mark_price_candle,BNB,2026-05-11,candidate
mark_price_candle,BNB,2026-05-12,candidate
mark_price_candle,BNB,2026-05-13,candidate
mark_price_candle,BNB,2026-05-14,candidate
mark_price_candle,BNB,2026-05-15,candidate
mark_price_candle,BNB,2026-05-16,candidate
mark_price_candle,BNB,2026-05-17,candidate
mark_price_candle,BNB,2026-05-18,candidate
mark_price_candle,BP,2026-04-30,candidate
mark_price_candle,BP,2026-05-01,candidate
mark_price_candle,BP,2026-05-02,candidate
mark_price_candle,BP,2026-05-03,candidate
mark_price_candle,BP,2026-05-04,candidate
mark_price_candle,BP,2026-05-05,candidate
mark_price_candle,BP,2026-05-06,candidate
mark_price_candle,BP,2026-05-07,candidate
mark_price_candle,BP,2026-05-08,candidate
mark_price_candle,BP,2026-05-09,candidate
mark_price_candle,BP,2026-05-10,candidate
mark_price_candle,BP,2026-05-11,candidate
mark_price_candle,BP,2026-05-12,candidate
mark_price_candle,BP,2026-05-13,candidate
mark_price_candle,BP,2026-05-14,candidate
mark_price_candle,BP,2026-05-15,candidate
mark_price_candle,BP,2026-05-16,candidate
mark_price_candle,BP,2026-05-17,candidate
mark_price_candle,BP,2026-05-18,candidate
mark_price_candle,BTC,2026-04-30,candidate
mark_price_candle,BTC,2026-05-01,candidate
mark_price_candle,BTC,2026-05-02,candidate
mark_price_candle,BTC,2026-05-03,candidate
mark_price_candle,BTC,2026-05-04,candidate
mark_price_candle,BTC,2026-05-05,candidate
mark_price_candle,BTC,2026-05-06,candidate
mark_price_candle,BTC,2026-05-07,candidate
mark_price_candle,BTC,2026-05-08,candidate
mark_price_candle,BTC,2026-05-09,candidate
mark_price_candle,BTC,2026-05-10,candidate
mark_price_candle,BTC,2026-05-11,candidate
mark_price_candle,BTC,2026-05-12,candidate
mark_price_candle,BTC,2026-05-13,candidate
mark_price_candle,BTC,2026-05-14,candidate
mark_price_candle,BTC,2026-05-15,candidate
mark_price_candle,BTC,2026-05-16,candidate
mark_price_candle,BTC,2026-05-17,candidate
mark_price_candle,BTC,2026-05-18,candidate
mark_price_candle,CHIP,2026-04-30,candidate
mark_price_candle,CHIP,2026-05-01,candidate
mark_price_candle,CHIP,2026-05-02,candidate
mark_price_candle,CHIP,2026-05-03,candidate
mark_price_candle,CHIP,2026-05-04,candidate
mark_price_candle,CHIP,2026-05-05,candidate
mark_price_candle,CHIP,2026-05-06,candidate
mark_price_candle,CHIP,2026-05-07,candidate
mark_price_candle,CHIP,2026-05-08,candidate
mark_price_candle,CHIP,2026-05-09,candidate
mark_price_candle,CHIP,2026-05-10,candidate
mark_price_candle,CHIP,2026-05-11,candidate
mark_price_candle,CHIP,2026-05-12,candidate
mark_price_candle,CHIP,2026-05-13,candidate
mark_price_candle,CHIP,2026-05-14,candidate
mark_price_candle,CHIP,2026-05-15,candidate
mark_price_candle,CHIP,2026-05-16,candidate
mark_price_candle,CHIP,2026-05-17,candidate
mark_price_candle,CHIP,2026-05-18,candidate
mark_price_candle,CL,2026-04-30,candidate
mark_price_candle,CL,2026-05-01,candidate
mark_price_candle,CL,2026-05-02,candidate
mark_price_candle,CL,2026-05-03,candidate
mark_price_candle,CL,2026-05-04,candidate
mark_price_candle,CL,2026-05-05,candidate
mark_price_candle,CL,2026-05-06,candidate
mark_price_candle,CL,2026-05-07,candidate
mark_price_candle,CL,2026-05-08,candidate
mark_price_candle,CL,2026-05-09,candidate
mark_price_candle,CL,2026-05-10,candidate
mark_price_candle,CL,2026-05-11,candidate
mark_price_candle,CL,2026-05-12,candidate
mark_price_candle,CL,2026-05-13,candidate
mark_price_candle,CL,2026-05-14,candidate
mark_price_candle,CL,2026-05-15,candidate
mark_price_candle,CL,2026-05-16,candidate
mark_price_candle,CL,2026-05-17,candidate
mark_price_candle,CL,2026-05-18,candidate
mark_price_candle,COPPER,2026-04-30,candidate
mark_price_candle,COPPER,2026-05-01,candidate
mark_price_candle,COPPER,2026-05-02,candidate
mark_price_candle,COPPER,2026-05-03,candidate
mark_price_candle,COPPER,2026-05-04,candidate
mark_price_candle,COPPER,2026-05-05,candidate
mark_price_candle,COPPER,2026-05-06,candidate
mark_price_candle,COPPER,2026-05-07,candidate
mark_price_candle,COPPER,2026-05-08,candidate
mark_price_candle,COPPER,2026-05-09,candidate
mark_price_candle,COPPER,2026-05-10,candidate
mark_price_candle,COPPER,2026-05-11,candidate
mark_price_candle,COPPER,2026-05-12,candidate
mark_price_candle,COPPER,2026-05-13,candidate
mark_price_candle,COPPER,2026-05-14,candidate
mark_price_candle,COPPER,2026-05-15,candidate
mark_price_candle,COPPER,2026-05-16,candidate
mark_price_candle,COPPER,2026-05-17,candidate
mark_price_candle,COPPER,2026-05-18,candidate
mark_price_candle,CRCL,2026-04-30,candidate
mark_price_candle,CRCL,2026-05-01,candidate
mark_price_candle,CRCL,2026-05-02,candidate
mark_price_candle,CRCL,2026-05-03,candidate
mark_price_candle,CRCL,2026-05-04,candidate
mark_price_candle,CRCL,2026-05-05,candidate
mark_price_candle,CRCL,2026-05-06,candidate
mark_price_candle,CRCL,2026-05-07,candidate
mark_price_candle,CRCL,2026-05-08,candidate
mark_price_candle,CRCL,2026-05-09,candidate
mark_price_candle,CRCL,2026-05-10,candidate
mark_price_candle,CRCL,2026-05-11,candidate
mark_price_candle,CRCL,2026-05-12,candidate
mark_price_candle,CRCL,2026-05-13,candidate
mark_price_candle,CRCL,2026-05-14,candidate
mark_price_candle,CRCL,2026-05-15,candidate
mark_price_candle,CRCL,2026-05-16,candidate
mark_price_candle,CRCL,2026-05-17,candidate
mark_price_candle,CRCL,2026-05-18,candidate
mark_price_candle,CRV,2026-04-30,candidate
mark_price_candle,CRV,2026-05-01,candidate
mark_price_candle,CRV,2026-05-02,candidate
mark_price_candle,CRV,2026-05-03,candidate
mark_price_candle,CRV,2026-05-04,candidate
mark_price_candle,CRV,2026-05-05,candidate
mark_price_candle,CRV,2026-05-06,candidate
mark_price_candle,CRV,2026-05-07,candidate
mark_price_candle,CRV,2026-05-08,candidate
mark_price_candle,CRV,2026-05-09,candidate
mark_price_candle,CRV,2026-05-10,candidate
mark_price_candle,CRV,2026-05-11,candidate
mark_price_candle,CRV,2026-05-12,candidate
mark_price_candle,CRV,2026-05-13,candidate
mark_price_candle,CRV,2026-05-14,candidate
mark_price_candle,CRV,2026-05-15,candidate
mark_price_candle,CRV,2026-05-16,candidate
mark_price_candle,CRV,2026-05-17,candidate
mark_price_candle,CRV,2026-05-18,candidate
mark_price_candle,DOGE,2026-04-30,candidate
mark_price_candle,DOGE,2026-05-01,candidate
mark_price_candle,DOGE,2026-05-02,candidate
mark_price_candle,DOGE,2026-05-03,candidate
mark_price_candle,DOGE,2026-05-04,candidate
mark_price_candle,DOGE,2026-05-05,candidate
mark_price_candle,DOGE,2026-05-06,candidate
mark_price_candle,DOGE,2026-05-07,candidate
mark_price_candle,DOGE,2026-05-08,candidate
mark_price_candle,DOGE,2026-05-09,candidate
mark_price_candle,DOGE,2026-05-10,candidate
mark_price_candle,DOGE,2026-05-11,candidate
mark_price_candle,DOGE,2026-05-12,candidate
mark_price_candle,DOGE,2026-05-13,candidate
mark_price_candle,DOGE,2026-05-14,candidate
mark_price_candle,DOGE,2026-05-15,candidate
mark_price_candle,DOGE,2026-05-16,candidate
mark_price_candle,DOGE,2026-05-17,candidate
mark_price_candle,DOGE,2026-05-18,candidate
mark_price_candle,ENA,2026-04-30,candidate
mark_price_candle,ENA,2026-05-01,candidate
mark_price_candle,ENA,2026-05-02,candidate
mark_price_candle,ENA,2026-05-03,candidate
mark_price_candle,ENA,2026-05-04,candidate
mark_price_candle,ENA,2026-05-05,candidate
mark_price_candle,ENA,2026-05-06,candidate
mark_price_candle,ENA,2026-05-07,candidate
mark_price_candle,ENA,2026-05-08,candidate
mark_price_candle,ENA,2026-05-09,candidate
mark_price_candle,ENA,2026-05-10,candidate
mark_price_candle,ENA,2026-05-11,candidate
mark_price_candle,ENA,2026-05-12,candidate
mark_price_candle,ENA,2026-05-13,candidate
mark_price_candle,ENA,2026-05-14,candidate
mark_price_candle,ENA,2026-05-15,candidate
mark_price_candle,ENA,2026-05-16,candidate
mark_price_candle,ENA,2026-05-17,candidate
mark_price_candle,ENA,2026-05-18,candidate
mark_price_candle,ETH,2026-04-30,candidate
mark_price_candle,ETH,2026-05-01,candidate
mark_price_candle,ETH,2026-05-02,candidate
mark_price_candle,ETH,2026-05-03,candidate
mark_price_candle,ETH,2026-05-04,candidate
mark_price_candle,ETH,2026-05-05,candidate
mark_price_candle,ETH,2026-05-06,candidate
mark_price_candle,ETH,2026-05-07,candidate
mark_price_candle,ETH,2026-05-08,candidate
mark_price_candle,ETH,2026-05-09,candidate
mark_price_candle,ETH,2026-05-10,candidate
mark_price_candle,ETH,2026-05-11,candidate
mark_price_candle,ETH,2026-05-12,candidate
mark_price_candle,ETH,2026-05-13,candidate
mark_price_candle,ETH,2026-05-14,candidate
mark_price_candle,ETH,2026-05-15,candidate
mark_price_candle,ETH,2026-05-16,candidate
mark_price_candle,ETH,2026-05-17,candidate
mark_price_candle,ETH,2026-05-18,candidate
mark_price_candle,EURUSD,2026-04-30,candidate
mark_price_candle,EURUSD,2026-05-01,candidate
mark_price_candle,EURUSD,2026-05-02,candidate
mark_price_candle,EURUSD,2026-05-03,candidate
mark_price_candle,EURUSD,2026-05-04,candidate
mark_price_candle,EURUSD,2026-05-05,candidate
mark_price_candle,EURUSD,2026-05-06,candidate
mark_price_candle,EURUSD,2026-05-07,candidate
mark_price_candle,EURUSD,2026-05-08,candidate
mark_price_candle,EURUSD,2026-05-09,candidate
mark_price_candle,EURUSD,2026-05-10,candidate
mark_price_candle,EURUSD,2026-05-11,candidate
mark_price_candle,EURUSD,2026-05-12,candidate
mark_price_candle,EURUSD,2026-05-13,candidate
mark_price_candle,EURUSD,2026-05-14,candidate
mark_price_candle,EURUSD,2026-05-15,candidate
mark_price_candle,EURUSD,2026-05-16,candidate
mark_price_candle,EURUSD,2026-05-17,candidate
mark_price_candle,EURUSD,2026-05-18,candidate
mark_price_candle,FARTCOIN,2026-04-30,candidate
mark_price_candle,FARTCOIN,2026-05-01,candidate
mark_price_candle,FARTCOIN,2026-05-02,candidate
mark_price_candle,FARTCOIN,2026-05-03,candidate
mark_price_candle,FARTCOIN,2026-05-04,candidate
mark_price_candle,FARTCOIN,2026-05-05,candidate
mark_price_candle,FARTCOIN,2026-05-06,candidate
mark_price_candle,FARTCOIN,2026-05-07,candidate
mark_price_candle,FARTCOIN,2026-05-08,candidate
mark_price_candle,FARTCOIN,2026-05-09,candidate
mark_price_candle,FARTCOIN,2026-05-10,candidate
mark_price_candle,FARTCOIN,2026-05-11,candidate
mark_price_candle,FARTCOIN,2026-05-12,candidate
mark_price_candle,FARTCOIN,2026-05-13,candidate
mark_price_candle,FARTCOIN,2026-05-14,candidate
mark_price_candle,FARTCOIN,2026-05-15,candidate
mark_price_candle,FARTCOIN,2026-05-16,candidate
mark_price_candle,FARTCOIN,2026-05-17,candidate
mark_price_candle,FARTCOIN,2026-05-18,candidate
mark_price_candle,GOOGL,2026-04-30,candidate
mark_price_candle,GOOGL,2026-05-01,candidate
mark_price_candle,GOOGL,2026-05-02,candidate
mark_price_candle,GOOGL,2026-05-03,candidate
mark_price_candle,GOOGL,2026-05-04,candidate
mark_price_candle,GOOGL,2026-05-05,candidate
mark_price_candle,GOOGL,2026-05-06,candidate
mark_price_candle,GOOGL,2026-05-07,candidate
mark_price_candle,GOOGL,2026-05-08,candidate
mark_price_candle,GOOGL,2026-05-09,candidate
mark_price_candle,GOOGL,2026-05-10,candidate
mark_price_candle,GOOGL,2026-05-11,candidate
mark_price_candle,GOOGL,2026-05-12,candidate
mark_price_candle,GOOGL,2026-05-13,candidate
mark_price_candle,GOOGL,2026-05-14,candidate
mark_price_candle,GOOGL,2026-05-15,candidate
mark_price_candle,GOOGL,2026-05-16,candidate
mark_price_candle,GOOGL,2026-05-17,candidate
mark_price_candle,GOOGL,2026-05-18,candidate
mark_price_candle,HOOD,2026-04-30,candidate
mark_price_candle,HOOD,2026-05-01,candidate
mark_price_candle,HOOD,2026-05-02,candidate
mark_price_candle,HOOD,2026-05-03,candidate
mark_price_candle,HOOD,2026-05-04,candidate
mark_price_candle,HOOD,2026-05-05,candidate
mark_price_candle,HOOD,2026-05-06,candidate
mark_price_candle,HOOD,2026-05-07,candidate
mark_price_candle,HOOD,2026-05-08,candidate
mark_price_candle,HOOD,2026-05-09,candidate
mark_price_candle,HOOD,2026-05-10,candidate
mark_price_candle,HOOD,2026-05-11,candidate
mark_price_candle,HOOD,2026-05-12,candidate
mark_price_candle,HOOD,2026-05-13,candidate
mark_price_candle,HOOD,2026-05-14,candidate
mark_price_candle,HOOD,2026-05-17,candidate
mark_price_candle,HOOD,2026-05-18,candidate
mark_price_candle,HYPE,2026-04-30,candidate
mark_price_candle,HYPE,2026-05-01,candidate
mark_price_candle,HYPE,2026-05-02,candidate
mark_price_candle,HYPE,2026-05-03,candidate
mark_price_candle,HYPE,2026-05-04,candidate
mark_price_candle,HYPE,2026-05-05,candidate
mark_price_candle,HYPE,2026-05-06,candidate
mark_price_candle,HYPE,2026-05-07,candidate
mark_price_candle,HYPE,2026-05-08,candidate
mark_price_candle,HYPE,2026-05-09,candidate
mark_price_candle,HYPE,2026-05-10,candidate
mark_price_candle,HYPE,2026-05-11,candidate
mark_price_candle,HYPE,2026-05-12,candidate
mark_price_candle,HYPE,2026-05-13,candidate
mark_price_candle,HYPE,2026-05-14,candidate
mark_price_candle,HYPE,2026-05-17,candidate
mark_price_candle,HYPE,2026-05-18,candidate
mark_price_candle,ICP,2026-04-30,candidate
mark_price_candle,ICP,2026-05-01,candidate
mark_price_candle,ICP,2026-05-02,candidate
mark_price_candle,ICP,2026-05-03,candidate
mark_price_candle,ICP,2026-05-04,candidate
mark_price_candle,ICP,2026-05-05,candidate
mark_price_candle,ICP,2026-05-06,candidate
mark_price_candle,ICP,2026-05-07,candidate
mark_price_candle,ICP,2026-05-08,candidate
mark_price_candle,ICP,2026-05-09,candidate
mark_price_candle,ICP,2026-05-10,candidate
mark_price_candle,ICP,2026-05-11,candidate
mark_price_candle,ICP,2026-05-12,candidate
mark_price_candle,ICP,2026-05-13,candidate
mark_price_candle,ICP,2026-05-14,candidate
mark_price_candle,ICP,2026-05-17,candidate
mark_price_candle,ICP,2026-05-18,candidate
mark_price_candle,JUP,2026-04-30,candidate
mark_price_candle,JUP,2026-05-01,candidate
mark_price_candle,JUP,2026-05-02,candidate
mark_price_candle,JUP,2026-05-03,candidate
mark_price_candle,JUP,2026-05-04,candidate
mark_price_candle,JUP,2026-05-05,candidate
mark_price_candle,JUP,2026-05-06,candidate
mark_price_candle,JUP,2026-05-07,candidate
mark_price_candle,JUP,2026-05-08,candidate
mark_price_candle,JUP,2026-05-09,candidate
mark_price_candle,JUP,2026-05-10,candidate
mark_price_candle,JUP,2026-05-11,candidate
mark_price_candle,JUP,2026-05-12,candidate
mark_price_candle,JUP,2026-05-13,candidate
mark_price_candle,JUP,2026-05-14,candidate
mark_price_candle,JUP,2026-05-17,candidate
mark_price_candle,JUP,2026-05-18,candidate
mark_price_candle,LDO,2026-04-30,candidate
mark_price_candle,LDO,2026-05-01,candidate
mark_price_candle,LDO,2026-05-02,candidate
mark_price_candle,LDO,2026-05-03,candidate
mark_price_candle,LDO,2026-05-04,candidate
mark_price_candle,LDO,2026-05-05,candidate
mark_price_candle,LDO,2026-05-06,candidate
mark_price_candle,LDO,2026-05-07,candidate
mark_price_candle,LDO,2026-05-08,candidate
mark_price_candle,LDO,2026-05-09,candidate
mark_price_candle,LDO,2026-05-10,candidate
mark_price_candle,LDO,2026-05-11,candidate
mark_price_candle,LDO,2026-05-12,candidate
mark_price_candle,LDO,2026-05-13,candidate
mark_price_candle,LDO,2026-05-14,candidate
mark_price_candle,LDO,2026-05-17,candidate
mark_price_candle,LDO,2026-05-18,candidate
mark_price_candle,LINK,2026-04-30,candidate
mark_price_candle,LINK,2026-05-01,candidate
mark_price_candle,LINK,2026-05-02,candidate
mark_price_candle,LINK,2026-05-03,candidate
mark_price_candle,LINK,2026-05-04,candidate
mark_price_candle,LINK,2026-05-05,candidate
mark_price_candle,LINK,2026-05-06,candidate
mark_price_candle,LINK,2026-05-07,candidate
mark_price_candle,LINK,2026-05-08,candidate
mark_price_candle,LINK,2026-05-09,candidate
mark_price_candle,LINK,2026-05-10,candidate
mark_price_candle,LINK,2026-05-11,candidate
mark_price_candle,LINK,2026-05-12,candidate
mark_price_candle,LINK,2026-05-13,candidate
mark_price_candle,LINK,2026-05-14,candidate
mark_price_candle,LINK,2026-05-17,candidate
mark_price_candle,LINK,2026-05-18,candidate
mark_price_candle,LIT,2026-04-30,candidate
mark_price_candle,LIT,2026-05-01,candidate
mark_price_candle,LIT,2026-05-02,candidate
mark_price_candle,LIT,2026-05-03,candidate
mark_price_candle,LIT,2026-05-04,candidate
mark_price_candle,LIT,2026-05-05,candidate
mark_price_candle,LIT,2026-05-06,candidate
mark_price_candle,LIT,2026-05-07,candidate
mark_price_candle,LIT,2026-05-08,candidate
mark_price_candle,LIT,2026-05-09,candidate
mark_price_candle,LIT,2026-05-10,candidate
mark_price_candle,LIT,2026-05-11,candidate
mark_price_candle,LIT,2026-05-12,candidate
mark_price_candle,LIT,2026-05-13,candidate
mark_price_candle,LIT,2026-05-14,candidate
mark_price_candle,LIT,2026-05-17,candidate
mark_price_candle,LIT,2026-05-18,candidate
mark_price_candle,LTC,2026-04-30,candidate
mark_price_candle,LTC,2026-05-01,candidate
mark_price_candle,LTC,2026-05-02,candidate
mark_price_candle,LTC,2026-05-03,candidate
mark_price_candle,LTC,2026-05-04,candidate
mark_price_candle,LTC,2026-05-05,candidate
mark_price_candle,LTC,2026-05-06,candidate
mark_price_candle,LTC,2026-05-07,candidate
mark_price_candle,LTC,2026-05-08,candidate
mark_price_candle,LTC,2026-05-09,candidate
mark_price_candle,LTC,2026-05-10,candidate
mark_price_candle,LTC,2026-05-11,candidate
mark_price_candle,LTC,2026-05-12,candidate
mark_price_candle,LTC,2026-05-13,candidate
mark_price_candle,LTC,2026-05-14,candidate
mark_price_candle,LTC,2026-05-17,candidate
mark_price_candle,LTC,2026-05-18,candidate
mark_price_candle,MEGA,2026-04-30,candidate
mark_price_candle,MEGA,2026-05-01,candidate
mark_price_candle,MEGA,2026-05-02,candidate
mark_price_candle,MEGA,2026-05-03,candidate
mark_price_candle,MEGA,2026-05-04,candidate
mark_price_candle,MEGA,2026-05-05,candidate
mark_price_candle,MEGA,2026-05-06,candidate
mark_price_candle,MEGA,2026-05-07,candidate
mark_price_candle,MEGA,2026-05-08,candidate
mark_price_candle,MEGA,2026-05-09,candidate
mark_price_candle,MEGA,2026-05-10,candidate
mark_price_candle,MEGA,2026-05-11,candidate
mark_price_candle,MEGA,2026-05-12,candidate
mark_price_candle,MEGA,2026-05-13,candidate
mark_price_candle,MEGA,2026-05-14,candidate
mark_price_candle,MEGA,2026-05-17,candidate
mark_price_candle,MEGA,2026-05-18,candidate
mark_price_candle,MON,2026-04-30,candidate
mark_price_candle,MON,2026-05-01,candidate
mark_price_candle,MON,2026-05-02,candidate
mark_price_candle,MON,2026-05-03,candidate
mark_price_candle,MON,2026-05-04,candidate
mark_price_candle,MON,2026-05-05,candidate
mark_price_candle,MON,2026-05-06,candidate
mark_price_candle,MON,2026-05-07,candidate
mark_price_candle,MON,2026-05-08,candidate
mark_price_candle,MON,2026-05-09,candidate
mark_price_candle,MON,2026-05-10,candidate
mark_price_candle,MON,2026-05-11,candidate
mark_price_candle,MON,2026-05-12,candidate
mark_price_candle,MON,2026-05-13,candidate
mark_price_candle,MON,2026-05-14,candidate
mark_price_candle,MON,2026-05-17,candidate
mark_price_candle,MON,2026-05-18,candidate
mark_price_candle,NATGAS,2026-04-30,candidate
mark_price_candle,NATGAS,2026-05-01,candidate
mark_price_candle,NATGAS,2026-05-02,candidate
mark_price_candle,NATGAS,2026-05-03,candidate
mark_price_candle,NATGAS,2026-05-04,candidate
mark_price_candle,NATGAS,2026-05-05,candidate
mark_price_candle,NATGAS,2026-05-06,candidate
mark_price_candle,NATGAS,2026-05-07,candidate
mark_price_candle,NATGAS,2026-05-08,candidate
mark_price_candle,NATGAS,2026-05-09,candidate
mark_price_candle,NATGAS,2026-05-10,candidate
mark_price_candle,NATGAS,2026-05-11,candidate
mark_price_candle,NATGAS,2026-05-12,candidate
mark_price_candle,NATGAS,2026-05-13,candidate
mark_price_candle,NATGAS,2026-05-14,candidate
mark_price_candle,NATGAS,2026-05-17,candidate
mark_price_candle,NATGAS,2026-05-18,candidate
mark_price_candle,NEAR,2026-04-30,candidate
mark_price_candle,NEAR,2026-05-01,candidate
mark_price_candle,NEAR,2026-05-02,candidate
mark_price_candle,NEAR,2026-05-03,candidate
mark_price_candle,NEAR,2026-05-04,candidate
mark_price_candle,NEAR,2026-05-05,candidate
mark_price_candle,NEAR,2026-05-06,candidate
mark_price_candle,NEAR,2026-05-07,candidate
mark_price_candle,NEAR,2026-05-08,candidate
mark_price_candle,NEAR,2026-05-09,candidate
mark_price_candle,NEAR,2026-05-10,candidate
mark_price_candle,NEAR,2026-05-11,candidate
mark_price_candle,NEAR,2026-05-12,candidate
mark_price_candle,NEAR,2026-05-13,candidate
mark_price_candle,NEAR,2026-05-14,candidate
mark_price_candle,NEAR,2026-05-17,candidate
